unique_id,mode,gender,hold racket handed,play years,level,segment0_Az_median,segment1_Az_median,segment2_Az_median,segment3_Az_median,segment4_Az_median,segment5_Az_median,segment6_Az_median,segment7_Az_median,segment8_Az_median,segment9_Az_median,segment10_Az_median,segment11_Az_median,segment12_Az_median,segment13_Az_median,segment14_Az_median,segment15_Az_median,segment16_Az_median,segment17_Az_median,segment18_Az_median,segment19_Az_median,segment20_Az_median,segment21_Az_median,segment22_Az_median,segment23_Az_median,segment24_Az_median,segment25_Az_median,segment26_Az_median
1626,10,2,1,1,5,-1158.0,-1024.0,-2057.0,-968.0,-1375.5,-1077.0,-1096.5,-1139.0,-1254.5,-1107.0,-1136.5,-1063.0,-1243.0,-1094.0,-1497.5,-857.0,-1626.5,-1160.0,-1297.5,-1130.0,-1472.5,-1488.0,-1213.0,-1321.0,-1196.0,-1144.0,-1101.0
1627,10,2,1,1,5,-1377.5,-1308.0,-1138.0,-1537.5,-1130.0,-1398.0,-1044.0,-1342.5,-1191.0,-1528.0,-993.0,-1075.5,-1068.0,-977.0,-1660.0,-946.5,-1568.0,-932.0,-989.0,-809.0,-1240.0,-1238.0,-1605.0,-1053.0,-1469.0,-952.0,-1484.0
1628,10,2,1,1,5,-1128.5,-1873.0,-998.5,-1202.0,-1179.5,-905.0,-1264.5,-1319.5,-1107.0,-1202.5,-1069.0,-1316.0,-1066.0,-1138.0,-1294.5,-1341.5,-886.0,-1256.0,-1250.5,-1289.5,-1182.0,-1203.5,-1151.0,-1315.0,-1171.0,-1201.0,-1010.0
1629,10,2,1,1,5,-854.5,-1223.0,-938.0,-1278.0,-881.0,-688.5,-1003.0,-837.0,-1136.0,-1077.0,-1109.5,-1054.0,-1011.0,-1060.0,-1225.0,-1327.0,-1366.5,-916.0,-1084.0,-1178.0,-1125.0,-1353.0,-1610.0,-1267.0,-1406.0,-1007.0,-1590.0
1630,10,2,1,1,5,-2004.0,-987.0,-1043.5,-1723.5,-1166.0,-1023.0,-1635.0,-1329.5,-1009.0,-1552.0,-966.0,197.5,-1391.0,-1062.0,-1867.0,-1300.5,-1203.0,-1082.0,-1235.0,-2276.0,-1181.5,-1821.0,-1234.0,-1494.0,-1218.0,-1942.5,-968.5
1631,10,2,1,1,5,-944.0,-1462.0,-997.0,-1440.0,-1266.5,-915.0,-1229.0,-1053.0,-1303.0,-1019.0,-1124.0,-1091.0,-1253.5,-758.0,-884.5,-1338.0,-1245.0,-1630.5,-978.0,-1719.0,-981.0,-1366.0,-1124.5,-1211.0,-1525.0,-1158.0,-1423.5
1632,10,2,1,1,5,-1506.0,-994.0,-1185.0,-1010.0,-1804.0,865.0,-373.0,-1207.0,-1559.0,-1050.0,-1118.0,-803.0,-1433.0,-1323.0,-1148.0,-1036.0,-1704.0,-970.0,-924.0,-1853.0,11.0,-1168.0,-896.0,-1328.0,-1070.0,-1523.0,-1078.0
1633,10,2,1,1,5,-1068.0,-1413.0,-1067.0,67.0,-1361.0,-1347.0,-1029.0,-1331.0,-1366.0,-1118.0,-1072.0,-1251.0,-1238.0,-2320.0,-1254.0,-1369.0,-808.0,-1325.0,-1320.0,-1212.0,-967.0,-1022.0,-1319.0,-1641.0,-1172.0,-1212.0,-1203.0
1634,10,2,1,1,5,-1104.0,-930.0,-1035.0,-664.0,-877.0,-1371.0,-925.0,-1012.0,-1087.5,-999.0,-1159.0,-1182.5,-913.0,-1156.0,-1003.0,-1159.0,-908.5,-1156.0,-1141.0,-852.0,-996.5,-1148.0,-1231.0,-1590.5,-1094.0,-1081.5,-542.0
1635,1,1,1,0,5,-140.5,-213.5,-886.0,-10.5,-282.5,-270.0,927.0,607.5,1305.0,413.0,660.0,168.5,-2152.5,886.0,998.0,1064.0,473.0,386.5,-298.0,609.5,823.0,1217.0,1294.0,1284.5,1310.0,-83.0,480.0
1636,2,1,1,0,5,-340.0,-34.0,339.0,147.0,87.0,560.0,457.0,316.0,863.5,339.0,1015.0,721.0,64.0,-258.5,1332.0,543.0,1204.0,692.0,563.0,707.0,770.0,622.0,909.0,1477.0,1206.0,-429.0,914.5
1637,3,1,1,0,5,242.0,274.0,504.0,1029.0,442.0,634.0,818.0,692.0,610.0,297.0,710.0,599.0,364.0,444.0,363.0,317.0,385.0,596.0,429.0,409.0,565.0,401.0,684.0,785.0,619.0,293.0,288.0
1638,4,1,1,0,5,-15.0,57.5,608.0,661.5,328.0,589.0,580.0,765.0,325.5,638.0,524.0,737.5,843.0,542.0,787.0,1003.5,613.5,409.0,517.5,612.0,427.5,560.5,570.0,702.0,790.0,564.0,711.0
1639,5,1,1,0,5,-163.0,62.0,458.0,673.5,519.5,500.0,231.0,480.0,393.0,781.5,538.0,678.5,845.5,637.0,579.5,743.0,519.0,732.0,600.0,643.0,548.0,491.0,565.0,628.5,704.0,795.0,670.0
1640,6,1,1,0,5,266.0,310.0,785.5,637.5,662.0,926.5,531.0,666.5,354.0,348.0,302.0,451.5,501.0,716.0,612.0,591.5,580.5,806.0,542.5,766.0,710.0,607.0,685.0,626.0,605.0,531.5,731.0
1641,7,1,1,0,5,-214.5,266.0,383.0,404.0,809.0,265.0,466.0,428.0,341.0,1173.5,434.0,312.0,855.0,482.0,458.0,235.0,1000.0,512.0,345.5,692.0,90.0,553.0,402.0,566.0,213.0,342.0,426.0
1642,8,1,1,0,5,-352.0,150.5,346.0,254.5,1399.5,313.0,1225.0,786.0,307.0,315.5,634.0,669.5,-534.0,422.0,1267.5,709.0,-419.0,491.5,616.0,743.5,339.5,52.0,1647.0,530.0,651.0,-14.0,727.0
1643,8,1,1,0,5,158.0,194.0,706.5,322.5,387.5,393.5,500.0,869.0,398.0,356.5,374.0,133.0,561.5,452.5,567.0,446.5,411.0,365.5,170.5,549.0,252.0,692.5,490.0,600.5,346.5,134.0,-1055.0
1644,9,1,1,0,5,794.0,61.5,726.0,-1.0,795.0,438.0,67.0,620.5,39.0,600.0,196.5,527.0,199.0,500.0,332.5,93.0,729.5,-17.0,669.0,359.5,632.0,166.5,-127.0,345.0,102.0,642.5,95.0
1645,9,1,1,0,5,386.0,463.0,522.0,-49.0,749.0,268.0,938.0,254.5,640.0,295.5,418.0,139.5,672.0,142.0,536.0,376.5,459.0,234.0,545.0,718.0,558.0,36.5,346.0,80.5,663.0,339.5,181.0
1646,9,1,1,0,5,517.5,333.0,291.0,261.5,258.0,264.0,661.5,224.5,591.0,-296.0,494.5,7.0,747.0,68.0,587.0,-197.0,675.0,-1.0,682.5,73.0,496.0,-180.5,659.5,511.0,928.5,-31.0,712.0
1647,9,1,1,0,5,319.0,546.5,-9.5,650.5,-122.0,463.0,48.0,675.0,220.0,441.5,156.0,375.5,-56.5,480.0,374.5,78.5,758.0,-57.0,482.0,205.0,577.0,193.0,640.5,303.0,369.0,204.0,-17.0
1648,9,1,1,0,5,327.0,-117.0,956.0,194.0,584.0,181.5,393.0,505.0,156.0,715.0,398.0,394.0,-26.0,639.0,-92.0,298.0,588.5,124.0,415.0,552.0,714.0,59.0,733.0,68.0,595.0,-197.0,713.5
1649,9,1,1,0,5,-212.0,618.0,2.0,331.5,370.0,594.0,48.0,437.0,151.5,648.0,219.0,236.0,544.0,61.0,223.0,326.5,328.0,-22.0,354.5,0.0,376.0,34.0,112.0,108.5,354.0,196.5,96.5
1650,9,1,1,0,5,366.0,-258.0,369.5,-246.0,783.0,-99.5,220.0,241.5,105.0,494.5,194.0,340.0,302.0,114.0,112.5,194.5,447.5,-235.5,704.0,311.5,181.5,573.5,200.0,454.5,337.0,83.5,422.5
1651,9,1,1,0,5,-77.0,561.0,-12.0,506.5,-174.5,320.5,-5.0,516.5,-90.0,633.5,5.5,229.0,215.5,638.0,239.0,274.0,133.0,-64.0,129.5,265.5,434.0,351.0,-50.5,432.0,-54.5,234.0,-379.5
1652,9,1,1,0,5,717.5,-6.0,380.0,-106.0,496.5,-23.0,788.0,46.0,923.0,81.0,425.0,250.5,312.0,65.0,370.0,20.0,456.0,-250.0,526.5,-119.0,880.5,-1.0,127.0,469.0,-80.5,298.0,401.0
1653,9,1,1,0,5,142.0,510.0,168.0,318.0,-73.5,430.0,218.0,549.0,299.0,210.5,71.0,156.0,145.0,141.5,374.0,351.0,55.0,432.0,300.0,429.0,13.0,741.0,-35.5,404.0,34.0,597.0,127.0
1654,9,1,1,0,5,-186.0,1001.0,229.0,686.0,375.0,655.0,-393.0,302.5,-159.0,938.0,-188.0,100.0,-294.0,648.0,-200.0,16.5,200.0,-161.0,264.0,-184.0,57.0,14.0,370.0,141.0,252.0,528.0,159.0
1655,9,1,1,0,5,260.0,288.0,361.0,-193.0,426.0,74.0,156.0,34.0,187.0,116.0,-272.0,235.0,16.0,338.0,-242.0,310.0,-232.0,88.0,91.0,246.0,442.0,155.0,144.0,82.0,46.0,174.0,214.0
1656,9,1,1,0,5,612.5,234.0,507.5,-227.0,57.5,271.0,416.0,428.5,-462.0,290.5,-249.0,490.0,256.0,993.0,523.0,-106.0,98.0,370.5,101.0,625.5,-343.0,493.0,350.0,207.0,-211.5,-429.0,271.0
1657,9,1,1,0,5,-163.5,166.0,38.0,-2.0,-276.0,77.0,-99.5,530.0,-218.0,707.0,-239.0,45.0,-42.0,865.0,116.0,459.0,89.5,189.0,-7.0,572.0,218.0,-101.0,-214.0,130.5,390.0,269.0,237.0
1658,9,1,1,0,5,561.0,-155.5,-284.5,111.5,303.0,-8.0,150.0,-4.0,403.5,128.0,105.0,93.0,157.5,404.0,-248.0,1017.5,-316.5,26.0,1151.0,573.0,-37.0,828.0,-118.5,33.0,154.0,81.0,-159.5
1659,9,1,1,0,5,469.5,110.0,514.0,-175.0,70.5,-236.5,428.0,-22.0,144.0,-82.5,385.5,174.0,3.0,-45.5,65.5,56.0,-57.0,-355.0,220.0,-217.0,300.5,-263.5,159.5,-241.0,59.5,-1.5,255.0
1660,9,1,1,0,5,193.0,-138.0,-165.0,50.0,-103.0,-82.5,48.0,-124.0,482.0,-149.0,346.5,-357.0,21.0,85.0,293.0,-194.0,305.0,204.0,338.0,-114.0,44.0,261.5,-72.0,180.0,0.0,228.0,293.5
1661,9,1,1,0,5,-92.0,354.5,-143.5,293.0,110.5,-197.0,271.0,547.5,172.5,361.0,-458.5,773.5,-87.0,329.5,-153.5,-106.0,-221.0,29.5,38.0,-91.5,92.0,124.0,823.5,-34.0,64.0,-36.5,-172.0
1662,9,1,1,0,5,-28.5,-500.0,180.0,-304.0,64.0,430.0,-324.0,146.0,-308.0,428.0,-80.0,398.0,-184.0,14.0,-120.0,456.0,367.0,-116.0,-50.0,-295.0,251.0,829.0,280.0,-273.5,119.0,200.0,161.0
1663,9,1,1,0,5,-51.0,404.0,-421.0,135.0,-274.0,151.0,-316.0,34.5,-91.0,6.5,-212.0,172.0,-41.5,615.0,170.0,341.0,-307.0,657.0,-266.0,280.0,-307.0,402.0,-235.5,357.0,-65.5,538.0,-41.0
1664,9,1,1,0,5,-45.5,411.5,-561.0,155.0,42.0,44.0,-203.0,370.5,205.0,770.5,-41.0,472.5,-67.5,281.0,37.5,149.0,582.0,63.5,404.5,518.0,-158.0,418.0,84.0,-262.0,-277.5,112.5,-88.0
1665,9,1,1,0,5,304.0,211.0,-33.0,-51.0,-250.5,399.5,291.0,287.0,26.5,-406.5,260.5,-239.0,221.0,169.0,174.0,121.0,401.0,-229.0,621.0,-98.0,651.0,215.5,508.0,-98.0,-283.0,130.0,-191.0
1666,9,1,1,0,5,156.0,317.5,-173.0,113.5,200.5,-97.0,439.0,-90.0,-9.0,12.0,135.0,552.5,275.5,-116.0,99.5,75.5,453.5,-97.0,318.0,-157.0,579.0,447.0,111.5,461.0,-67.0,-27.0,131.5
1667,9,1,1,0,5,-17.0,30.0,-183.0,520.0,-436.0,-335.0,-38.0,334.0,-98.0,512.0,384.0,187.0,-227.0,272.0,-394.0,216.0,143.0,132.0,2.0,98.0,-124.0,-325.0,204.0,268.0,-147.0,252.0,-86.5
1668,10,1,1,0,5,-7.0,594.5,-60.0,-319.5,-26.5,549.0,17.0,334.0,9.5,572.0,-59.0,702.0,202.0,458.0,525.5,551.0,512.5,289.0,-59.5,541.0,-21.0,-69.5,806.0,32.0,725.0,181.0,425.0
1669,10,1,1,0,5,506.0,-72.0,83.0,118.0,229.0,1176.0,695.5,153.0,831.5,201.0,514.5,231.0,593.5,138.0,492.0,323.0,525.5,229.0,954.0,281.0,826.0,400.0,1009.0,279.0,827.5,303.0,213.5
1670,10,1,1,0,5,428.0,169.5,298.0,509.5,270.0,312.5,203.0,190.5,376.0,257.0,520.5,260.0,613.0,497.0,379.0,341.0,65.0,334.0,55.0,538.5,124.0,456.5,386.0,501.0,465.5,672.0,-277.5
1671,10,1,1,0,5,600.0,284.0,556.0,-133.0,501.0,906.0,677.5,381.0,193.0,625.0,337.0,56.0,375.0,100.5,502.0,369.0,670.5,-174.0,591.0,1066.0,644.5,355.0,377.0,-200.5,923.0,-158.0,538.0
1672,10,1,1,0,5,-283.0,466.0,-133.5,470.0,30.0,517.5,218.0,620.0,74.0,433.0,-185.0,622.5,453.0,575.0,227.5,598.0,-150.0,512.0,137.0,795.0,-11.5,606.0,23.0,307.5,7.0,605.0,36.5
1673,10,1,1,0,5,-64.0,725.5,-25.5,449.0,366.5,39.5,365.0,26.0,268.5,210.0,79.5,99.0,52.0,240.0,-102.0,220.0,65.5,584.0,-178.5,395.0,-282.0,-38.0,362.0,722.0,266.5,382.0,158.0
1674,10,1,1,0,5,-134.0,323.0,151.0,524.0,5.0,778.0,-81.0,503.0,281.0,499.0,-82.0,372.0,199.0,602.0,93.0,492.0,-96.0,544.0,706.0,890.0,438.0,266.0,667.0,75.0,637.0,188.0,137.5
1675,10,1,1,0,5,184.0,276.0,346.5,211.0,323.0,138.5,-26.0,379.0,-220.5,441.0,283.0,831.0,87.0,329.0,85.0,525.0,-10.0,441.0,-408.0,558.0,176.5,576.0,86.0,562.0,233.0,299.0,-7.5
1676,10,1,1,0,5,474.0,-80.0,322.0,89.0,575.0,-120.0,612.5,53.0,284.0,-111.0,488.0,227.0,537.0,-52.0,414.0,-447.0,528.0,23.0,432.5,81.0,525.0,-166.0,562.0,125.0,700.0,-65.0,562.0
1677,10,1,1,0,5,65.0,439.0,99.0,715.0,-179.0,610.0,-410.0,293.0,33.0,396.0,12.0,1253.0,33.0,369.0,274.0,259.0,204.0,343.0,-46.0,591.0,37.0,383.0,724.0,367.0,353.0,710.0,265.0
1678,10,1,1,0,5,720.0,76.0,129.0,71.0,472.0,368.0,480.0,-145.0,627.5,119.0,170.5,146.5,621.0,179.5,16.5,527.0,869.5,-147.5,602.0,407.0,821.0,703.0,498.5,79.5,652.0,114.0,482.5
1679,10,1,1,0,5,-159.0,415.5,-129.0,454.0,-237.0,310.0,160.0,596.5,-230.5,132.0,-190.0,809.0,-128.0,478.0,26.0,99.0,-64.0,468.5,395.0,1031.0,645.0,368.5,589.0,458.5,328.0,215.5,545.5
1680,10,1,1,0,5,276.5,73.0,5.0,887.0,433.0,322.5,-112.5,742.0,-174.0,661.0,594.5,300.0,122.5,232.0,-20.5,217.0,99.0,21.0,315.5,-103.0,408.0,50.0,250.0,287.5,477.0,188.0,36.0
1681,10,1,1,0,5,-125.0,763.5,32.5,480.0,16.5,120.0,203.0,854.0,345.5,432.5,-99.0,534.0,129.0,448.0,-236.0,299.5,-24.0,531.5,-298.0,601.5,-122.0,236.0,150.5,356.5,408.5,-99.5,212.0
1682,10,1,1,0,5,236.0,886.0,284.0,104.0,299.0,-108.0,409.0,387.0,135.5,41.0,104.5,-396.0,210.0,149.0,-13.0,9.0,337.5,208.0,583.0,-30.0,342.5,60.0,663.5,68.0,534.0,492.0,478.5
1683,10,1,1,0,5,975.0,260.0,-222.0,490.0,107.0,289.0,774.5,41.0,268.0,346.0,254.0,122.5,223.0,393.5,344.0,313.5,214.0,698.5,776.0,31.0,231.5,-276.0,117.5,114.0,187.5,100.0,417.5
1684,10,1,1,0,5,44.0,-439.0,1918.0,453.5,-119.0,120.0,775.5,-86.0,297.0,-270.0,-134.0,-48.0,255.0,-347.0,451.0,-337.0,1312.0,428.0,1059.5,187.0,451.0,497.5,-80.0,377.0,952.5,-28.0,871.0
1685,10,1,1,0,5,250.0,551.5,810.0,352.0,-59.0,742.0,1.0,137.5,54.0,609.5,-36.0,512.0,646.0,274.0,224.0,320.0,548.0,58.0,180.0,320.5,408.0,-75.5,271.0,115.0,319.0,19.5,452.0
1686,10,1,1,0,5,494.0,59.0,-38.0,69.5,48.0,565.5,140.5,1103.5,84.0,1043.0,128.5,822.5,-61.5,424.0,24.0,287.0,203.0,287.5,-65.0,61.5,450.0,-120.0,243.0,351.0,1712.5,96.5,807.5
1687,10,1,1,0,5,248.0,413.0,-125.0,744.0,590.0,1140.0,292.5,-71.0,320.0,229.0,-81.0,617.0,-502.0,213.5,-133.0,526.0,9.0,672.0,33.0,727.0,303.0,414.0,374.0,340.0,66.0,138.0,258.5
1688,10,1,1,0,5,2139.5,-212.0,628.0,644.5,288.0,488.5,497.0,767.0,681.0,74.0,-230.5,225.0,386.5,588.0,410.0,144.0,412.5,542.0,169.0,498.5,428.0,430.0,383.0,695.0,67.0,386.0,-25.0
1689,10,1,1,0,5,-250.0,-145.0,1244.0,248.0,240.0,493.0,-66.0,-302.0,-258.0,90.0,888.0,-402.0,264.0,557.0,1038.0,421.0,697.0,-44.5,-27.0,-235.0,194.0,370.0,80.0,-66.0,481.0,253.0,639.5
1690,10,1,1,0,5,-36.0,41.0,-40.5,643.0,210.0,956.0,354.0,726.0,235.5,222.0,-26.0,126.0,44.0,261.0,45.5,237.0,470.5,974.0,497.5,904.0,525.5,562.0,619.0,796.0,213.0,258.0,26.0
1691,10,1,1,0,5,927.0,214.5,228.0,-226.5,1049.0,45.5,371.5,740.0,53.5,-223.0,198.5,870.5,103.0,91.0,667.0,-113.5,879.0,1402.0,-68.0,137.0,567.0,143.5,45.0,646.0,297.0,705.5,-176.5
1692,10,1,1,0,5,272.0,676.0,498.0,350.0,621.0,-42.5,716.5,-89.0,335.5,375.0,597.0,608.0,369.0,668.0,467.0,808.5,295.5,306.0,452.0,-144.0,523.0,28.0,-357.0,1030.0,177.0,641.5,450.5
1693,10,1,1,0,5,0.0,237.0,436.5,609.0,503.5,487.0,598.5,-451.0,153.0,263.5,1078.0,711.0,67.0,471.0,-87.5,734.5,229.0,1133.0,319.0,844.5,248.0,-77.0,-49.0,170.0,590.0,321.5,581.0
1694,10,1,1,0,5,345.5,840.0,-224.0,247.0,-90.5,668.0,423.0,400.0,-29.0,657.5,-131.0,721.0,288.0,780.5,-101.0,310.0,1273.0,314.0,445.0,49.0,1271.0,712.0,1333.5,173.0,834.0,-70.0,747.0
1695,10,1,1,0,5,28.5,1197.0,67.0,-156.0,-156.0,907.5,252.0,518.5,-19.0,38.0,756.5,159.0,256.5,543.0,-372.5,-32.0,959.0,22.0,279.0,-940.0,683.0,313.0,450.0,-1874.5,-1209.0,666.5,1967.0
1696,1,1,2,1,5,391.0,420.0,128.0,-1000.5,-2105.0,-1363.0,-597.0,719.5,-1377.0,-2038.5,-731.5,-216.0,-1022.0,-1777.0,-1475.5,-406.0,-343.5,-1708.0,-1560.5,-1303.5,-148.0,46.5,-1616.0,-1649.5,-724.0,1298.5,936.0
1697,2,1,2,1,5,1059.0,1072.5,1113.0,1077.5,789.0,-735.0,-1019.0,-835.5,-1306.0,-834.0,-2870.0,-970.0,-776.0,-2133.5,-1171.0,-758.5,-1900.0,-1155.0,-506.0,-2108.5,-887.0,-746.0,-954.0,-1973.0,-1219.0,-1046.5,1374.5
1698,3,1,2,1,5,-443.0,-344.0,-172.0,-242.5,-386.5,-323.5,-177.5,-776.5,-556.5,-433.0,-841.5,-349.5,-501.0,-706.0,-965.0,-626.0,-381.5,-980.5,-661.0,-655.5,-519.5,-525.5,-193.0,-531.0,-79.0,-254.0,-57.0
1699,4,1,2,1,5,-7.5,-255.0,-770.0,-500.0,-539.0,-607.0,-661.0,-750.0,-656.0,-576.5,-442.0,-661.0,-755.0,-594.0,-501.0,-1008.5,-457.0,-690.0,-638.0,-670.0,-500.0,-500.5,-366.0,-502.5,-411.0,-600.5,-399.0
1700,5,1,2,1,5,656.0,765.0,790.5,761.0,721.0,664.0,231.0,-945.0,-459.5,-621.0,-522.0,-511.5,-631.0,-564.0,-695.5,-429.0,-455.0,-794.5,-446.0,-613.0,-667.5,-388.0,-866.0,-567.5,-632.0,-746.0,493.0
1701,6,1,2,1,5,324.0,135.0,-447.0,-741.0,-570.0,-625.0,-696.0,-734.0,-748.5,-671.0,-433.0,-499.0,-427.0,-454.0,-772.0,-485.0,-656.0,-541.5,-855.0,-476.0,-97.0,-534.0,-604.0,-328.0,-493.0,-706.0,880.0
1702,7,1,2,1,5,814.0,231.5,-297.0,-1273.0,-125.5,-1229.0,-336.0,-766.5,-235.5,-699.0,-645.0,-251.0,-899.0,-221.0,-900.0,-216.0,-727.0,46.5,-729.0,-910.0,-273.0,-424.0,-473.5,-601.0,-343.0,-565.0,-161.5
1703,8,1,2,1,5,539.5,546.0,1656.0,-464.0,-743.0,-438.5,-593.0,-550.0,-683.5,-625.0,-1315.5,-440.5,-1653.0,-696.0,-495.0,-1436.5,-184.0,-1241.0,-654.0,-469.0,-779.5,-221.0,-948.0,-411.0,-910.0,-498.0,280.0
1704,9,1,2,1,5,495.0,-285.0,-701.0,-629.0,-145.0,-573.0,-724.0,-654.0,-838.0,-312.5,-810.0,-481.0,-890.5,-720.0,-936.0,-662.0,-602.0,-689.5,-687.0,-1044.5,-218.0,-715.0,-450.5,-580.0,-586.0,-633.0,-475.0
1705,9,1,2,1,5,-754.0,-270.0,-574.0,-613.0,-1069.0,-687.0,-540.5,-825.0,-1050.0,-673.0,-704.0,-210.0,-881.0,-530.5,-769.0,-575.0,-774.0,-431.0,-770.0,-625.0,-773.5,-1017.0,-590.0,-618.0,-778.0,-340.0,-934.0
1706,9,1,2,1,5,-451.0,-978.5,-293.0,-590.5,-568.5,-730.0,-406.0,-767.5,-529.5,-919.5,-1020.0,-187.5,-708.5,-742.0,-1029.0,-440.5,-502.5,-300.0,-638.0,-494.0,-558.0,-198.5,-1070.0,-83.5,-534.5,-618.5,-570.5
1707,9,1,2,1,5,-230.0,-587.0,-595.5,-657.0,-728.0,-779.0,-572.0,-647.0,-275.5,-685.5,-750.0,-419.0,-652.0,-584.0,-471.0,-864.0,-473.5,-728.0,-1032.0,-425.5,-614.5,-453.0,-761.0,-408.0,-449.5,-443.5,-370.0
1708,9,1,2,1,5,-580.5,-517.5,-645.0,-790.0,-624.5,-434.0,-670.0,-316.5,-857.0,-418.0,-869.0,-469.0,-618.5,-324.0,-1014.5,-257.5,-847.0,-429.5,-733.0,-676.0,-816.0,-533.0,-1381.5,-659.5,-1180.0,-946.5,-898.0
1709,9,1,2,1,5,-1089.0,-778.0,-729.0,-776.0,-646.0,-856.0,-423.0,-1085.0,-603.0,-896.0,-413.5,-710.0,-310.0,-869.0,-578.0,-930.5,-257.0,-708.0,-250.0,-1075.0,-399.0,-804.0,-209.0,-609.0,-169.0,-739.0,-70.5
1710,9,1,2,1,5,-849.0,-725.0,-880.5,-565.0,-603.5,-268.0,-594.5,-263.0,-497.5,-165.0,-679.0,-196.5,-754.0,-196.0,-732.0,-339.0,-785.0,-658.5,-784.0,-498.0,-1068.5,-404.0,-1251.5,-467.0,-1219.0,-770.0,-742.5
1711,9,1,2,1,5,-776.0,-312.5,-723.5,-317.0,-498.0,-826.5,-585.5,-932.0,-485.5,-804.5,-297.5,-597.0,-540.0,-826.0,-535.0,-758.0,-403.5,-1041.0,-230.0,-958.0,-188.0,-726.0,-367.0,-506.0,-329.5,-860.0,-580.5
1712,9,1,2,1,5,-735.0,-493.0,-1173.0,-298.0,-662.0,-362.0,-681.0,-571.0,-991.0,-449.0,-1142.0,-297.0,-1008.0,-605.0,-438.0,-751.0,-572.0,-714.0,-460.0,-691.0,-469.0,-895.0,-295.0,-459.0,-576.0,-649.0,-598.5
1713,9,1,2,1,5,-629.0,-682.0,-729.0,-536.0,-543.5,-1508.0,-852.0,-406.5,-732.0,-522.5,-553.0,-498.0,-876.5,-807.0,-565.5,-954.0,-263.0,-1125.5,-459.0,-997.5,-299.0,-1061.0,-325.0,-975.0,-369.0,-1126.0,-490.5
1714,9,1,2,1,5,-970.0,-782.0,-638.0,-492.0,-1028.0,-914.0,-645.5,-297.0,-965.0,-314.5,-1460.0,-703.0,-1101.0,-643.0,-977.0,-128.5,-1123.0,-522.0,-903.0,-220.0,-1152.0,-604.0,-1961.0,-679.0,-931.5,-931.0,-1073.0
1715,9,1,2,1,5,-908.5,-845.0,-546.5,-1110.0,-408.0,-1409.0,-373.0,-1338.0,-439.0,-859.0,-452.5,-1167.0,-331.5,-1100.0,-238.0,-589.0,-360.0,-2168.0,-356.5,-1132.0,-418.0,-437.0,-364.5,-371.0,-704.0,-330.0,-962.0
1716,9,1,2,1,5,-338.0,-1213.0,-490.0,-1120.0,-234.0,-1123.0,-80.0,-815.0,-334.0,-906.5,-486.0,-692.0,-1345.0,-809.0,-1394.0,-398.0,-1241.0,-718.0,-1277.0,-751.0,-434.0,-913.0,-211.0,-489.0,-1230.0,-871.0,-615.0
1717,9,1,2,1,5,-637.0,-1593.5,-167.0,-1034.5,-201.0,-717.5,-806.5,-994.0,-435.5,-1042.0,-1097.5,-451.5,-364.0,-417.5,-1209.5,-664.5,-1298.5,-242.5,-832.0,-385.0,-1162.0,-337.0,-1239.0,-429.0,-976.0,-411.0,-1284.0
1718,9,1,2,1,5,-284.0,-1183.0,-399.0,-1139.0,-577.0,-869.0,-356.0,-851.0,-1077.5,-669.0,-770.0,-365.0,-942.0,-448.0,-876.0,-895.0,-725.0,-623.5,-1180.0,-301.0,-843.0,-1102.0,-438.0,-1212.0,-585.0,-1078.0,-356.0
1719,9,1,2,1,5,-861.0,-853.0,-503.0,-539.0,-659.0,-1021.0,-778.0,-807.0,-801.0,-649.0,-1188.0,-932.0,-943.0,-323.5,-1248.0,-276.0,-1441.0,-483.0,-1387.0,-548.0,-895.0,-789.0,-671.0,-243.0,-1085.0,-151.0,-1256.0
1720,9,1,2,1,5,-1673.0,-481.0,-1143.0,-526.0,-1007.0,-462.0,-854.0,-431.0,-971.0,-832.0,-905.5,-371.0,-943.0,-324.0,-773.0,-478.0,-883.0,-666.0,-1132.0,-321.0,-1208.0,-338.0,-927.0,-421.5,-1174.0,-323.0,-1059.5
1721,9,1,2,1,5,-1599.5,-344.0,-1178.0,-264.5,-791.0,-313.0,-1716.0,-244.0,-1822.0,-289.5,-1085.0,-492.0,-1251.5,-641.0,-999.0,-412.5,-612.0,-989.0,-426.5,-1293.0,-424.0,-1257.5,-728.0,-1332.0,-306.5,-998.0,-233.0
1722,9,1,2,1,5,-861.0,-776.0,-425.0,-529.0,-457.0,-1006.0,-377.0,-932.0,-244.0,-973.0,-672.0,-1197.0,-884.0,-903.0,-583.0,-1337.0,-393.0,-591.0,-677.0,-349.0,-1061.0,-530.0,-667.0,-633.0,-755.0,-698.0,-386.0
1723,9,1,2,1,5,-1160.0,-255.0,-1467.0,-509.5,-521.0,-1028.0,-1002.0,-585.5,-874.0,-882.0,-1289.0,-642.0,-745.0,-498.0,-1148.0,-229.5,-1038.0,-496.0,-867.0,-450.5,-1084.0,-427.0,-602.0,-534.0,-951.0,-470.0,-1487.0
1724,9,1,2,1,5,-1129.5,-391.5,-1252.0,-416.5,-620.0,-561.5,-936.5,-600.0,-564.0,-685.0,-681.5,-334.0,-573.0,-1044.0,-492.0,-636.0,-423.5,-968.0,-776.5,-1145.0,-384.5,-1035.5,-393.0,-1249.0,-542.0,-637.0,-746.0
