unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az,swing8_mean_az,swing9_max_ax,swing25_rms_ax,swing25_median_az,swing22_max_gx,swing18_mean_ax,swing12_rms_az,swing10_mean_gz,swing7_median_gz,swing23_max_ay,swing6_min_gy,swing22_rms_ay,swing10_median_gy,swing8_median_gz,swing15_std_gx,swing11_mean_ax,swing13_mean_ay,swing5_rms_ax,swing18_mean_gy,swing18_mean_gz,swing8_std_az,swing15_mean_az,swing12_median_gx,swing27_max_az,swing20_rms_ax,swing22_mean_az,swing14_mean_ay,swing16_min_ax,swing16_std_az,swing9_mean_gy,swing23_mean_gz,swing15_rms_gx,swing24_std_az,swing5_mean_gy,swing14_mean_ax,swing17_mean_az,swing20_median_gz,swing19_std_gy,swing10_median_gx,swing21_mean_az,swing8_rms_az,swing10_median_gz,swing18_min_ay,swing26_std_az,swing14_max_ay,swing21_median_gx,swing13_max_ay,swing26_max_ay,swing20_median_gy,swing12_max_ax,swing10_rms_az,swing6_median_gz,swing12_mean_gy,swing8_rms_gz,swing7_median_gy,swing27_max_ax,swing8_min_gy,swing23_median_gz,swing24_mean_ax,swing19_max_ay,swing19_mean_gz,swing6_max_ay,swing6_mean_ay,swing27_mean_gy,swing19_rms_az,swing6_max_ax,swing9_median_gz,swing19_median_gz,swing18_max_ay,swing20_max_ax,swing5_std_gx,swing8_mean_gz,swing23_std_gy,swing9_rms_gy,swing10_mean_gy,swing5_median_ay,swing22_mean_ay,swing19_max_ax,swing14_std_az,swing9_max_ay,swing15_min_gy,swing18_min_az,swing9_median_gy,swing27_median_gy,swing27_rms_ax,swing12_mean_ax,swing13_mean_gy,swing6_median_gy,swing24_max_ay,swing22_rms_gz,swing22_mean_gz,swing27_std_az,swing11_mean_az,swing10_min_gy,swing24_min_ay,swing13_std_gy,swing18_max_gx,swing14_min_gy,swing15_rms_az,swing18_std_gx
11,9,1,1,1,5,475.0,-425.0,-247.0,4220.070372,-214.0,266.0,-116.0,3934.852049,1813.554177,-171.0,3662.651634,1629.647647,235.0,3668.444024,-601.5154639,1859.573475,3899.448464,3227.587629,3253.363238,4236.407886,-114.0,-162.0,4139.456494,4107.024773,-201.0,194.0,3961.063626,-3973,3183.268041,-80.0,3932.759073,3465.134021,3115.453608,-259.0,-564.1030928,3640.876605,240.0,-94.0,1122,2257.981192,3216.731959,-2298.0,1765.687675,2074.804065,3800.847134,-489.1546392,1379.71134,-195.0,115.0,3997.221157,1395,-461.0,2969.43299,-476.4639175,-57.0,1674.068401,-43.0,-1679.78125,-16.0,-405.1030928,32.0,1208.649485,3154.505155,-628.8350515,2022.659783,3322.484536,-271.0,1554.785446,2050.44584,3713.643865,55.0,-450.4536082,2365.837142,2221.344311,705.0,1622.375972,988,2870.885417,9,2092.484536,3858.110473,1969.672658,-664.371134,1928.682283,7885,-1265.958763,-1369.5,1283,-3171,2967.484536,3856.608479,-9299,-2346,2015.056272,3174.030928,1121.340206,-482.3195876,-2257.0,865.814433,-203.0,-470.371134,9204,2825.811776,-116.0,7328,3598.113402,1717.870628,-855.1134021,-19.0,1348,-3323,3729.913965,925.0,-51.0,4320.939195,3209.072165,-1264.536082,3947.083304,1702.886598,-766.7319588,1607.364843,-586.4536082,-1467.0,2070,4135.610714,-488.1443299,-2251.041237,-608,1817.114122,1657.061856,-566.3814433,4599.948472,1297.576483,1647.793814,3381.701031,-222.0103093,604.0,2638.799228,-1547.0,-656.3814433,1674.774833,-365.0,-11258,1722.976592,1167,-836.0,1585,623,263.0,9082,1829.679339,577.0,1531.123711,2994.850601,1615.0,8283,-2390,459.0,2855.618557,1728,-559.8969072,1112,-2502.28866,1477.885417,2096.765388,10083,-124.0,293.0,649,9275,4073.124731,-862.7216495,2746.374641,3367.942755,1575.020619,-1172.0,-2534.927835,8874,1786.867716,2377,-3270,-4368,1550.0,1304.5,3477.57459,3111.268041,1707.793814,1501.0,1211,3014.585839,-901.2474227,1409.196407,-330.7010309,-3060,-6622,2766.608001,8407,-3147,2437.43989,3939.920877
12,9,1,1,1,5,-96.0,160.5,105.0,4176.886695,97.5,-644.0,-196.0,4078.377079,2271.287967,-156.5,4050.562871,1993.851657,-79.0,4051.565045,-395.91,1879.866261,3961.6361,2754.861386,3785.593738,4014.664247,-695.0,-157.0,3496.149692,4056.70655,111.0,-52.0,3709.194392,-2894,3189.86,-60.0,3944.696012,3307.51,3287.88,93.0,-913.7,3954.675467,-121.0,-152.5,1607,1940.068501,3534.11,-618.5,1272.318941,1944.419456,3832.675974,-482.64,1668.46,-177.0,1341.5,4012.399817,2001,140.0,3233.89,-608.4059406,-182.0,1381.893216,-130.5,-1342.27,557.0,-248.19,-92.5,1156.42,3269.71,-364.35,2390.085666,3305.27,478.0,2046.427402,2453.043716,3927.066512,-153.5,-642.8,1355.437883,1924.127728,151.0,1521.120484,944,2929.82,9,1567.34,4071.09623,2099.531098,-618.9405941,2417.780336,9389,-2127.4,-1255.5,2081,-3295,3246.87,3997.133253,-10281,-3280,2359.395237,3140.29,1973.46,-459.08,-1743.0,1390.68,-111.5,-334.85,9551,3821.405282,-97.0,7465,3383.18,1439.793909,-102.21,170.0,2013,-3406,3778.181659,904.0,371.0,2443.977878,2724.07,-1601.36,3823.385077,1712.14,-1082.21,1568.783365,-142.92,-1201.5,4627,4030.194922,-308.45,-2115.346535,131,2026.287744,1621.13,-521.98,3237.995718,1313.903383,1289.26,3191.455446,-334.08,-145.0,3172.873879,-909.0,-828.8019802,1604.121495,603.5,-10416,1330.813316,1465,-265.0,1627,780,1557.0,7676,1301.709641,-188.5,1130.22,3288.073372,1321.0,9675,-2060,142.5,3158.77,1076,-574.34,1493,-2611.44,1614.84,2487.541023,9315,596.0,168.5,1410,8869,3837.513451,-800.96,2754.152437,3365.858929,1160.39,-831.0,-2379.95,10138,1599.788164,1566,-2569,-5235,1062.5,1472.5,3635.422289,3208.52,1318.22,1496.5,1306,2911.395069,-683.23,1883.997661,-610.38,-2365,-7766,2634.092605,8123,-6768,1362.951936,4273.902173
13,9,1,1,1,5,81.0,-135.0,1.5,3871.266068,-91.0,-1.0,208.0,4022.287932,1234.595292,80.0,3351.697289,1985.335949,-58.0,4237.738067,-127.7582418,1502.858938,2979.883306,3401.428571,4010.029165,3115.524842,-1025.0,-66.0,3833.590941,3329.709494,8.0,3.0,3842.069649,-2552,2593.593407,-55.0,3606.960725,3053.923077,3236.956044,-17.0,-564.9340659,4023.842027,40.0,265.0,798,2602.064559,3094.164835,-62.0,1276.51622,1579.122799,4022.817717,-558.2967033,1253.714286,70.0,-317.0,3477.596342,1246,44.0,3556.450549,-208.3516484,-27.0,1541.288942,-178.0,-2360.230769,7.0,-278.4505495,161.0,191.4725275,3407.571429,-623.4285714,1540.779883,2793.197802,517.0,1190.816545,1209.351528,4121.63094,253.0,-451.5934066,1406.392827,2587.122969,1110.0,1168.982925,3435,3316.153846,9,1462.725275,3760.962971,2141.63931,-151.956044,1314.43356,9049,-1209.747253,-1985.0,1340,-3118,2934.538462,3153.912304,-3989,-2370,1448.210996,2989.296703,1476.978022,-968.8241758,-2837.0,1933.472527,-20.0,-502.9010989,9284,3968.639115,-103.0,6693,3274.417582,1603.580448,-487.1758242,229.0,1848,-3211,1871.733885,2299.0,668.0,3638.506034,3060.582418,-1646.538462,4031.380506,2179.175824,-341.9010989,1615.924381,-189.0879121,-1248.0,1480,3553.964487,137.2307692,-1687.434783,615,1841.5766,1983.615385,-633.7472527,3879.894232,2245.657623,1508.648352,2675.554348,-378.5934066,-743.0,2414.166767,-1315.0,-451.1208791,1692.371449,303.0,-7031,1776.516299,979,-1778.0,1249,2023,1818.0,9830,1382.439745,6.0,1810.032967,2214.698987,769.0,7894,-2664,-41.0,3373.175824,812,-141.2637363,1495,-1669.846154,1491.725275,1248.634511,9853,796.0,497.0,1891,7061,3932.548748,141.2747253,2682.575318,3422.760689,1700.89011,-2189.0,-398.0879121,9762,1205.730821,1371,-2852,-4873,1587.0,1128.0,3872.43848,3252.67033,1654.846154,531.0,1571,1776.77434,479.2087912,1349.44614,-286.5054945,-4167,-4869,3216.712307,8277,-2847,1419.047223,3852.858567
14,9,1,1,1,5,38.0,19.5,67.5,3799.171001,45.0,-355.5,-252.0,4006.99732,1923.707158,-241.5,2787.037488,1462.406726,0.0,3971.168743,-866.7346939,1562.102642,3591.167127,3163.061224,3254.382717,3615.758455,643.0,-1529.0,3676.303859,3423.01355,78.0,12.5,3952.466399,-2480,2958.71134,158.0,3204.82645,3263.57732,3375.989796,367.5,-469.0714286,4073.501779,-138.5,-75.0,788,1609.240989,2992.704082,-1736.0,1119.725705,1578.398614,3360.555058,-506.4285714,1131.469388,96.5,443.5,3742.408808,1260,-64.5,3183.938776,-411.8163265,-66.0,1265.477864,41.5,-1169.505155,511.0,-400.8877551,-74.0,977.3469388,3035.928571,-598.5918367,1684.580169,2969.153061,875.0,1880.943037,2113.952989,3521.580878,73.0,-433.5154639,1989.491316,1558.507481,591.5,1685.389119,1683,3143.010309,9,1226.622449,3621.392478,1862.927551,-481.0510204,2018.515986,10103,-1009.102041,-539.0,1275,-2305,2517.77551,3363.643528,-4304,-2517,1602.750557,2777.714286,1336.520408,-518.5102041,-2059.5,966.0412371,138.0,-263.2061856,8307,3488.34764,50.5,4000,3289.94898,1318.58061,-236.8163265,624.0,922,-2638,1925.819934,627.0,-239.0,3006.024778,3104.612245,-647.3979592,3673.187457,1347.22449,-721.7653061,1189.714147,-633.755102,-558.0,4673,3897.898285,-763.6836735,-2014.55102,187,1485.953823,1322.204082,-125.5918367,3047.829691,1749.704119,1965.887755,2869.969388,-207.2755102,894.0,2710.630785,-1778.0,-611.3571429,1218.481533,910.0,-8587,1303.119681,752,-826.5,2872,845,669.0,6658,1202.741575,203.5,1379.773196,2572.736904,1720.5,8552,-2891,839.5,2783.463918,1881,-478.1530612,718,-2142.244898,1351.010309,2192.934096,8219,309.5,588.5,540,8457,3807.202074,-723.2783505,2184.725814,3265.017273,1229.540816,-496.0,-1322.908163,9084,1280.947874,1990,-2906,-4224,432.0,1167.0,3759.455825,3047.969072,1839.377551,1733.5,812,2174.988607,322.9897959,1873.752353,-107.0204082,-2316,-8217,2635.260083,7071,-3094,2087.994546,4113.08849
15,9,1,1,1,5,56.0,-479.5,-7.0,3115.065503,-277.5,-9.5,5.0,3976.364667,1202.758383,291.0,3218.427409,1934.328223,-73.0,3262.27585,664.6483516,1457.293583,3340.189368,3351.588889,3981.022635,4072.082251,-540.5,16.0,4239.249442,3685.462538,-64.0,152.0,3905.087259,-2589,4139.166667,223.0,4430.664566,3322.833333,3309.722222,53.0,-912.1978022,3903.644035,-34.5,132.5,1485,2233.595442,3251.811111,-706.0,2078.778387,1539.486368,4659.181962,177.7142857,1506.637363,-106.0,446.0,3542.264944,1060,-237.5,2620.055556,-769.0888889,68.5,2321.504855,-195.0,-2122.733333,610.0,-654.0888889,-67.5,1446.877778,2653.153846,-846.6483516,1505.382749,2820.758242,604.0,1020.33673,1478.715178,3956.076086,-172.0,-559.6111111,1718.11929,2135.677018,423.0,1652.669895,1458,3556.311111,9,1571.288889,4020.234702,1462.705789,-670.4,1231.405268,7937,-524.8222222,-1395.0,1112,-3210,2733.677778,4824.906513,-6753,-2451,1410.533677,3467.9,1347.922222,47.85714286,-2734.5,2034.655556,-388.5,-237.0,9381,3717.133171,-210.5,10193,2602.67033,2416.738585,-816.8666667,255.0,1144,-2899,2419.287041,2070.0,-1531.0,4777.023142,3458.033333,-2131.144444,3003.412157,1116.296703,-881.989011,1909.194467,-1041.755556,-685.5,2108,4154.84421,-697.8333333,-1784.538462,196,1657.591665,847.1318681,-1090.626374,4838.146312,2136.700891,1295.351648,3063.835165,191.9555556,396.5,2381.300668,-366.5,-264.0666667,1923.84836,965.5,-5895,1830.077401,1621,-1370.0,1511,1188,1808.0,11683,2226.135381,-1056.0,1681.433333,3688.189973,1524.5,8798,-2104,-252.0,3328.155556,1388,-485.8222222,1318,-2519.255556,1962.733333,1645.520644,7542,677.0,798.0,1125,9637,3913.458677,-1614.233333,2526.992938,2466.138052,2300.5,-1499.0,-1623.122222,8601,1578.304443,1429,-2780,-5440,709.0,2114.0,4095.734716,3778.022222,1720.511111,2366.5,1943,2651.684655,-341.7555556,1430.926094,-247.3777778,-3205,-7633,3096.151332,8168,-3102,2009.275624,3303.312622
16,9,1,1,1,5,206.0,-29.5,81.0,3890.82946,29.0,-89.0,-399.0,3706.84015,2341.819767,246.0,4013.411944,1493.684465,-95.5,3495.502222,-535.2989691,2209.750931,3855.967094,2979.260417,4328.770356,3705.701644,-675.5,-359.0,3876.921269,3286.340041,1.0,21.0,3971.654303,-2880,3364.416667,-204.0,3947.028173,2970.791667,2970.479167,-81.5,-550.2708333,4042.053817,-264.0,-20.0,1680,2149.216209,3678.9375,-954.5,1717.280742,2245.921676,4008.003166,-301.6597938,1811.927083,67.5,1387.0,3870.875381,1531,147.5,2762.113402,40.35416667,-117.5,1609.2791,-193.0,-2302.90625,944.5,-530.5625,-50.5,1685.257732,3226.020833,-306.1458333,1763.697421,3290.835052,764.0,2080.102397,1991.431941,4144.843265,95.5,-747.5,1960.481727,2082.698669,333.0,1435.749802,1814,3697.625,9,1179.479167,4488.422329,2343.662817,185.1145833,2372.014567,10056,-1676.804124,-1460.5,1639,-2998,3351.969072,3989.49323,-8283,-2563,1653.675439,3345.479167,1757.649485,-401.375,-1753.0,1468.427083,-128.0,-507.3125,9046,3966.140193,61.0,9571,3210.822917,1738.099633,-710.0520833,400.0,1331,-2188,3390.184942,1517.5,290.0,4181.759801,3143.597938,-1853.354167,4037.833103,1284.322917,-627.5520833,1612.913418,-607.53125,-2007.5,4370,3644.636982,-484.7319588,-1670.092784,415,1294.145906,1574.804124,109.7083333,4231.670182,1798.377659,2134.447917,2672.185567,-491.2164948,1021.0,2720.293205,-1050.5,-377.2708333,1690.815089,68.0,-9979,1906.12468,904,-1812.0,1591,1750,1112.0,9126,1777.693279,664.0,1303.416667,3216.663813,1193.0,8521,-2686,893.5,3684.208333,2036,-134.0618557,1320,-2008.463918,2003.822917,2101.211094,10719,203.0,1044.0,754,9007,4221.788169,-584.7708333,3122.590852,3355.549237,1597.791667,-800.5,-2293.938144,9389,1158.580856,1447,-2928,-4452,1293.0,2064.0,4414.102211,3388.1875,1471.572917,1617.0,1423,2996.161572,-333.8556701,1708.287511,-468.2474227,-3765,-9520,2974.924203,8493,-2613,2052.457752,4129.374763
17,9,1,1,1,5,-30.5,-144.0,-4.0,3638.083458,-84.0,-188.0,34.5,3751.858379,1393.025718,149.0,3638.476707,2113.355342,211.5,3744.290787,-351.5673077,1087.002241,3852.56654,2459.807692,3763.949131,3756.83909,-941.0,189.0,3899.448981,3843.316127,-204.0,-248.5,2885.924172,-3097,2966.864078,127.0,4256.51029,3219.68932,3112.451923,58.5,-274.4134615,3722.384741,-236.0,286.5,2235,1450.444882,3109.653846,-1181.0,1857.497804,1140.074993,3939.237317,-415.7884615,1636.067308,-115.5,1522.0,4193.531328,1124,-19.0,3023.269231,-641.5096154,164.0,2185.964027,-208.5,-1995.669903,840.5,-462.0096154,229.0,1476.759615,2890.173077,-135.5288462,1441.275684,3452.442308,396.5,1275.169499,1465.547056,4138.251535,237.5,129.0,1330.303612,1374.89544,275.0,1998.892871,2954,3292.951456,9,1717.096154,3898.766015,1923.134879,-182.0,1566.882239,7897,-1851.932692,-1319.0,1216,-3500,3058.5,3620.340464,-7627,-2971,1370.851371,3347.307692,1027.682692,273.3365385,-1438.0,620.5145631,-300.0,-273.9223301,9257,3783.355802,-12.5,8884,3000.153846,2265.318298,-577.9230769,779.5,980,-3661,2419.810043,1758.0,-75.0,3843.915186,3314.086538,-1924.432692,3467.072607,906.0961538,-756.5192308,1491.607191,-519.7211538,-580.0,2249,3630.559357,-278.5576923,-996.4615385,209,1629.129102,1782.855769,-482.0769231,3915.145186,1800.7048,857.6826923,3207.105769,-544.8076923,-2.0,2318.359289,-1044.5,-717.3557692,1516.550512,124.0,-5241,2251.84697,1131,-1179.0,1330,1065,751.0,10010,1875.347063,222.0,2002.242718,2910.282289,1116.5,7656,-1869,-131.0,3019.699029,1019,-556.25,1174,-1985.394231,1450.038835,1617.840818,10121,797.5,363.0,1320,7987,3268.874911,-996.0097087,2323.89797,3206.631373,1780.269231,-1050.5,-1338.182692,9423,2031.316754,2435,-2535,-5025,1770.5,1392.0,3864.683353,3156.621359,1663.25,414.0,1791,2735.133629,-211.4903846,1358.981163,-563.7403846,-3714,-5142,2320.550688,9881,-3341,1428.221894,4611.90943
18,9,1,1,1,5,-376.0,-17.5,11.0,4591.359476,-172.0,125.0,84.0,3639.423163,1987.830763,-137.0,3958.629942,1966.083983,-130.5,4017.335619,-517.893617,2298.828644,3865.707006,3394.989474,4032.557235,3575.481719,-1328.0,3.0,3192.279039,3722.34976,5.5,28.0,4017.583089,-3411,3099.053191,68.0,3682.493736,2651.595745,3059.808511,-238.5,-565.2446809,4259.994736,115.0,121.0,1089,1608.928,3514.138298,-1813.5,2054.382948,2317.827351,3709.787579,-407.6702128,1751.074468,-542.0,1705.5,4089.01669,985,-269.5,3219.265957,-492.7473684,-183.0,2347.511912,191.0,-1568.755319,335.0,-443.4148936,48.0,1702.585106,3367.893617,-806.1595745,2055.890706,3349.468085,-12.0,1355.465152,2184.58545,3785.71996,18.5,-155.8617021,1564.068087,1546.619714,300.0,1643.405913,1539,2838.882979,9,1753.489362,4059.915368,1686.577993,-406.2842105,1995.311797,10147,-1757.052632,-1238.5,720,-3429,3310.87234,3826.87632,-10312,-3515,2027.976079,3060.244681,1809.521277,-725.3085106,-1640.0,1415.755319,-22.0,-166.4255319,9935,3609.041001,152.5,7680,3772.797872,2370.41584,-85.08510638,129.0,1196,-3160,3988.170873,838.5,-38.0,3836.794241,2801.505263,-2634.542553,3974.015299,2599.882979,-1594.085106,2300.69991,-432.3829787,-1121.0,5927,3273.290855,-665.5319149,-1130.284211,563,1539.529077,1620.606383,-42.87234043,3982.958166,1315.859179,1888.946809,2946.515789,-264.2315789,-197.0,2864.428679,-2152.0,-172.6210526,2306.711411,65.5,-9396,1398.102292,1562,-2854.0,1052,1108,1421.5,8847,2054.459949,48.0,1437.12766,2564.156589,1727.0,9796,-3825,1095.5,3358.673684,1227,-846.3297872,1191,-1234.0,1678.010638,2203.822757,9086,227.0,-188.0,1468,8039,2822.110535,-358.4787234,3174.218491,2647.467455,1186.138298,-1032.5,-2535.148936,9823,2325.241059,989,-2797,-4822,1719.5,981.0,3722.374524,3053.734043,1277.882979,1419.0,1404,3514.447762,-958.0744681,2324.887823,-749.8947368,-3172,-10277,2335.475449,9352,-3411,1622.733503,4734.261183
19,9,1,1,1,5,-524.0,-625.5,-555.0,4669.81452,-358.0,-552.0,-380.0,3891.647555,2049.440907,-444.5,4016.834147,2463.380325,-1303.0,3211.063467,-397.2954545,2057.563841,4138.295936,3154.574713,3867.970208,4378.511587,-1083.0,-224.0,4030.474462,4313.256752,-1085.0,-1071.0,4004.391581,-4022,3292.352273,-408.0,4288.605135,3239.0,3051.602273,-623.0,329.2159091,4493.911595,-908.0,-254.0,1984,2738.977163,3104.5,-1694.5,2072.299102,2133.013159,4331.734741,-405.4090909,1479.977273,-936.0,1736.0,4341.395264,1129,-785.0,2607.545455,-401.6551724,-247.0,2085.068183,-539.0,-2908.517241,80.0,-430.6931818,-590.0,1788.102273,3260.909091,-567.3068182,2655.417077,3316.159091,-245.0,2454.016508,1590.748113,4272.902146,-57.0,-402.7386364,2495.633664,2704.902823,256.0,2418.795814,1258,3335.988506,9,1572.386364,3886.976539,2560.577818,-428.2183908,2131.055677,13403,-1701.45977,-2165.0,1265,-2804,3238.568182,4194.776377,-4143,-3689,2569.706193,3257.340909,1552.068182,-404.8522727,-679.0,1672.602273,-708.5,-507.9431818,11427,4263.947704,-682.5,11630,3888.556818,2202.633241,-732.3522727,261.0,1062,-3259,2187.05053,1874.0,275.0,4569.073975,3198.597701,-1412.068182,4291.866327,1594.784091,-598.4318182,1988.547713,-394.4431818,-1206.0,5636,4015.795925,-137.375,-2685.528736,-342,2122.397682,1595.647727,-625.0227273,4799.816572,2356.130688,1770.136364,3390.218391,-706.3218391,293.0,2896.039802,-1575.0,-584.1149425,2052.395743,-549.0,-8662,2621.131355,1632,-193.0,1673,1034,1830.0,9750,2129.327081,134.0,1627.306818,3335.709516,684.0,10220,-3173,-18.5,3096.885057,754,-489.1363636,1891,-2611.602273,1431.793103,1982.306336,11418,92.5,-160.5,1256,9499,4726.270075,-659.1136364,2530.006778,3370.032265,1587.738636,-1045.5,-1452.75,7475,2162.400582,1835,-3880,-5058,1095.0,2320.0,4281.406157,3495.863636,1758.125,1701.0,1115,2682.873909,-455.4772727,2151.58758,-418.6666667,-3157,-4580,3292.621616,9190,-4642,2526.612912,4513.703997
20,9,1,1,1,5,-880.0,-333.0,-183.0,4336.831033,-312.0,-751.0,-794.0,4432.278063,2092.754972,-384.0,4106.198524,2638.419888,-903.0,4361.057524,453.1358025,2012.252284,3629.621929,3659.5,3396.06284,4796.493915,-2571.0,-376.0,4242.347245,4176.963009,-680.0,-460.0,4682.374638,-2577,3748.45679,-342.0,4387.747856,3272.691358,3563.54321,-777.0,-680.2222222,4549.867788,-577.5,-663.0,1012,2009.024952,3352.469136,-3242.0,2676.595622,2250.000772,4066.835563,-1205.123457,1778.4125,-804.5,450.0,2697.40647,1345,-774.0,3379.375,-282.2625,-430.0,2573.107851,-406.0,-3104.0,-29.5,-199.6049383,-287.5,1510.345679,3528.275,-451.3125,2285.724713,2214.209877,67.0,2168.40537,2000.895252,4708.171247,-1194.0,-90.2125,2034.859942,1999.084572,367.0,2574.400894,858,2818.9625,9,1542.320988,4218.443423,1334.304511,-667.325,2172.920886,10708,-2866.580247,-2259.5,1040,-3297,3261.925926,4775.883052,-3621,-3133,2069.079382,3486.425,1613.6375,-559.1375,-1182.0,1108.666667,-949.0,-192.2962963,7006,4353.272698,-1153.0,9293,3346.666667,2617.38579,-487.6375,-118.0,1358,-4434,1960.879832,1392.0,-257.0,4533.420944,3307.802469,-2744.864198,4459.548506,1549.098765,-439.1604938,2990.57632,-599.1728395,-709.0,2688,4195.951203,-367.7037037,-1604.825,39,2658.860854,2047.209877,-734.8375,4610.354734,2002.766584,1903.4125,3373.25,-439.4320988,643.0,2220.069165,-726.0,-584.775,2996.752341,-191.0,-4642,2489.659687,1019,-880.5,1228,678,673.0,10068,2703.22343,628.0,1971.6375,4131.81192,965.5,8399,-1609,376.0,2577.061728,782,-620.8875,1524,-2703.938272,1352.3375,2089.800514,12611,1267.0,821.0,1594,9436,4561.167211,-1287.345679,2221.319156,3075.745755,1929.65,-742.0,-1485.716049,9845,2420.47846,1640,-2633,-5024,1913.0,1675.5,3753.866545,3171.275,1069.209877,1472.0,613,2943.423102,-656.4691358,1891.449603,-436.5802469,-3265,-5133,2204.988641,9686,-3184,2121.240928,4653.522112
21,9,1,1,1,5,-482.0,-659.5,-477.5,3882.699335,-544.0,-310.0,-709.0,3463.374474,1804.118419,-730.5,4563.467365,2295.209968,-125.5,4300.734919,-1032.25,1084.801477,4091.992907,3214.28125,2062.878541,4679.749711,-108.0,579.0,3736.231197,3734.21099,-68.5,-1398.0,4037.259574,-2996,3504.322917,-825.5,4175.552994,3175.65625,2738.083333,-1027.5,-436.15625,4069.19329,-522.5,-1190.0,940,2182.525761,2510.40625,-1446.0,1689.58785,1088.171388,4147.994207,-984.8541667,411.84375,-867.5,1631.0,3743.698788,1679,-758.5,3461.364583,-756.2604167,-973.5,1583.669937,-1085.5,-1482.3125,-10.0,-431.8854167,-66.5,1717.659794,3354.072917,-691.25,1111.488576,3127.03125,-490.0,1975.887219,2132.253389,3764.474257,-624.5,27.96875,2142.228865,2139.36759,174.0,2436.586056,1069,3162.375,9,1430.510417,3219.972391,2164.937812,-598.7291667,1885.367584,9804,-2836.0,-1092.5,384,-3003,3676.989691,4222.459568,-9583,-3560,1109.457297,3201.114583,-686.2291667,-301.96875,-215.0,1154.15625,-786.5,-394.7083333,7615,2108.995881,369.5,8409,3235.708333,1704.233515,-534.03125,-8.0,1398,-4110,3861.006283,1776.5,-156.5,4915.915067,3014.628866,-1170.75,4313.893462,1862.385417,-113.8229167,2522.467471,-569.1041667,-1363.5,4689,3876.808453,-513.6597938,-2435.770833,499,2325.538667,1783.927083,567.9375,5164.424995,498.7550317,1358.645833,2973.302083,-1100.670103,3.5,2266.566896,-1080.0,-547.5104167,2553.16212,472.0,-3475,1421.113774,1032,-2161.5,1181,1204,783.0,9793,1920.023204,743.0,1389.854167,2653.263146,1436.0,9664,-3767,536.5,1940.604167,756,-54.90625,519,-1293.628866,1559.15625,2179.203873,11156,254.5,183.5,704,8815,4540.131268,-482.9479167,1559.902804,3532.785971,1327.583333,-1811.0,-2657.412371,10435,1748.321747,906,-3826,-4624,2386.5,1533.5,4030.903579,3344.5,1487.385417,1304.0,834,3370.775935,-871.4123711,2120.012581,-432.0515464,-3349,-2954,2862.080291,7799,-3595,2216.534246,4198.114397
