unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean
1658,9,1,1,0,5,-8.0,128.0,33.0,403.5,105.0,404.0,-4.0,2533.862809351586,157.5,2068.6454856141245,2597.49167581897,2017.3613768631085,-354.5731707317073,573.0,1269.8395061728395,1017.5,303.0,2113.3113289108715,81.0,240.0,-155.5,2494.774967320084,-3081.5853658536585,2380.539303377627,2797.9013689185526,-3303.378048780488,1151.0,-37.0,-1816.4268292682927,32767.0,561.0,-3.7439024390243905,111.5,2745.936903855827,-13418.5,32767.0,-1367.6829268292684,2287.5488312956654,32767.0,1908.7959903193248,2396.1410644189723,26.0,-156.0,93.0,1103.2073170731708,-8209.5,123.03658536585364,32767.0,2370.855059523022,-2205.9876543209875,-3093.317073170732,-3292.3414634146343,-4310.817073170731,1255.0,2788.061599605455,2908.353316514748,2676.0,2316.8903109167145,314.0121951219512,-1742.0,2445.722231162966,2822.2640429148023,3412.8320337994983,2297.729672131328,-3860.2926829268295,-3793.012195121951,24527.33159514135,-41.0,1057.0,-404.5365853658537
1659,9,1,1,0,5,-236.5,-82.5,-241.0,144.0,385.5,-45.5,-22.0,2180.941008064178,3.0,2217.197362305899,1997.7002373998032,2079.1562462405254,187.1590909090909,-217.0,-119.4090909090909,56.0,70.5,2006.827803950988,-1.5,979.0,110.0,2671.204932869889,-3566.4606741573034,2502.7377602055058,1992.3763657112147,-3592.9545454545455,220.0,300.5,-753.5113636363636,32767.0,469.5,454.9550561797753,-175.0,3063.5236430571654,-19505.5,32767.0,-2246.6022727272725,3130.174296017781,32767.0,2128.8816389224935,2825.3797367831453,-355.0,365.0,174.0,91.7840909090909,-20564.5,-339.47727272727275,32767.0,2813.1026989674615,-2279.159090909091,-2545.1136363636365,-3470.090909090909,-3375.5454545454545,2748.0,2265.6307829222296,2448.856618609434,1034.0,2162.0766298412705,-2717.318181818182,-1242.5,2453.2915078775222,2118.695840520367,2441.0797823126763,2881.855075401925,-3390.1022727272725,-3528.2272727272725,24144.270214546817,1718.0,-158.0,-174.75
1660,9,1,1,0,5,-82.5,-149.0,180.0,482.0,346.5,85.0,-124.0,1781.8899005413684,21.0,1716.253721454338,2519.6796751300476,2715.3522096215092,-351.95180722891564,-114.0,255.2289156626506,-194.0,-103.0,1582.1596107289668,228.0,285.0,-138.0,2232.6929252272253,-3210.464285714286,2412.655996504356,2529.11259661296,-2837.843373493976,338.0,44.0,-2344.8072289156626,32767.0,193.0,355.0120481927711,50.0,2625.1375016002544,-19478.0,32767.0,-5489.607142857143,2478.455170450934,32767.0,2418.0195207016695,2240.1208582838544,204.0,-404.0,-357.0,48.166666666666664,-14920.0,179.9879518072289,32767.0,1828.3291816459423,-2548.253012048193,-3133.7710843373493,-3350.843373493976,-2730.277108433735,1114.0,2380.7955716675274,2523.456926849262,1971.0,2474.132705068637,-2833.987951807229,-1322.0,2099.77882549139,2647.4436117615073,2506.562616656289,2432.9215927800974,-3178.9638554216867,-3486.1071428571427,21038.31213635765,-184.0,865.0,138.0595238095238
1661,9,1,1,0,5,-197.0,361.0,-34.0,172.5,-458.5,329.5,547.5,2346.816981199392,-87.0,1550.6145933928312,2625.7458673394235,2117.885082144737,137.83673469387756,-91.5,7.216494845360825,-106.0,110.5,2443.3717436603088,-36.5,864.0,354.5,2616.041018135279,-3660.4795918367345,2095.258342238621,2332.013678240733,-3231.2680412371133,38.0,92.0,211.72448979591837,32767.0,-92.0,333.5408163265306,293.0,2009.7351829481825,-16054.0,32767.0,-4466.010204081633,2681.7556435351553,32767.0,2168.6278366463785,2450.0268022274067,29.5,-401.0,773.5,-1662.2680412371135,-15323.0,-377.59183673469386,32767.0,2296.7505885112428,-1761.8247422680413,-4021.071428571429,-3838.9795918367345,-3042.4897959183672,2012.0,1961.0258052193797,2566.3835854408753,1346.0,2019.1761265934983,-2990.360824742268,-1370.0,2195.6573581699013,2179.8589978052178,2814.1280523684472,2576.7871550802215,-3287.01030927835,-3428.908163265306,23363.786863458237,-414.0,-573.0,318.4591836734694
1662,9,1,1,0,5,430.0,428.0,-273.5,-308.0,-80.0,14.0,146.0,2299.8408804407013,-184.0,2002.7552613027635,2187.3440095969363,2383.0247203351732,-591.3684210526316,-295.0,123.47368421052632,456.0,64.0,1923.350710064552,200.0,73.0,-500.0,2483.3202757196973,-3537.305263157895,2106.0513553693663,2288.9255062067855,-3083.6631578947367,-50.0,251.0,-5790.329787234043,32767.0,-28.5,-409.7263157894737,-304.0,3171.712951664484,-16112.0,32767.0,-9093.787234042553,2848.018894004992,32767.0,1973.171529575931,2562.8642968202194,-116.0,-382.0,398.0,1150.252631578947,-16818.0,-219.2,32767.0,2048.1215393623493,-1462.106382978723,-3078.178947368421,-3065.7872340425533,-3154.3684210526317,2375.0,1965.304435073992,2233.2271023407457,1813.0,2737.7957151198357,-3878.45744680851,-1127.0,2291.6771652669786,2711.218447431946,2220.8547039887735,2661.2198872845793,-3529.1263157894737,-3114.563829787234,23679.221803924345,313.0,92.0,503.6489361702128
1663,9,1,1,0,5,151.0,6.5,357.0,-91.0,-212.0,615.0,34.5,2590.267458803305,-41.5,2266.4866327662876,2007.5620901428763,2498.6849102314422,-302.3448275862069,280.0,-711.1724137931035,341.0,-274.0,2958.928544543595,538.0,-142.0,404.0,2318.2773645361017,-3299.0113636363635,1881.4391450974383,2228.913816096705,-3305.625,-266.0,-307.0,-5345.218390804598,32767.0,-51.0,-256.64367816091954,135.0,2297.166020721227,-12722.0,32767.0,-5370.701149425287,2905.568185373048,32767.0,2393.992096646448,1992.403525633698,657.0,564.0,172.0,-4590.735632183908,-2364.5,-381.9080459770115,32767.0,1811.8790799859416,-2817.390804597701,-3608.1609195402298,-2972.862068965517,-3102.681818181818,787.0,2230.12207639498,2279.073379153262,1985.0,2273.5836844028468,-1700.3333333333333,-1548.0,2195.113785872778,2283.925442725684,1919.2850992264189,2618.028156090011,-3176.2413793103447,-3213.896551724138,23080.00335107068,164.0,-82.0,-125.5057471264368
1664,9,1,1,0,5,44.0,770.5,-262.0,205.0,-41.0,281.0,370.5,2144.421350404166,-67.5,1614.3363799218585,2181.2174767324964,1350.907771084393,127.80232558139537,518.0,293.45348837209303,149.0,42.0,1850.379315074038,112.5,509.0,411.5,2633.852526333988,-3920.1724137931033,2762.583320503044,1976.1175623771264,-3433.3372093023254,404.5,-158.0,-2233.7241379310344,32767.0,-45.5,23.11627906976744,155.0,2757.1733202358614,2346.5,32767.0,-1505.0,2405.707823173033,32767.0,2242.404819685065,2659.499501328969,63.5,407.0,472.5,51.98837209302326,-8274.0,-7.069767441860465,32767.0,2790.8526597709465,-2307.220930232558,-3270.6627906976746,-3216.67816091954,-3355.546511627907,2574.0,2122.975253709674,2564.6211279494473,1468.0,2488.436647391298,-4070.574712643678,-1618.5,3030.6721276244225,2275.533562615957,3493.3280431818903,2925.9417096203715,-3081.5581395348836,-3653.091954022989,24473.276300433627,584.0,88.0,-36.9080459770115
1665,9,1,1,0,5,399.5,-406.5,-98.0,26.5,260.5,169.0,287.0,2535.8287664431105,221.0,2335.6586671741443,2572.339452428104,2645.673379044174,124.9186046511628,-98.0,169.1046511627907,121.0,-250.5,2114.8059590554553,130.0,271.0,211.0,2897.6450961831556,-3200.3720930232557,1560.729222832643,2033.0021700143009,-3480.0348837209303,621.0,651.0,2062.546511627907,32767.0,304.0,-451.6511627906977,-51.0,2274.881346491845,-12106.0,32767.0,-4737.953488372093,2822.9480387583253,32767.0,2286.8520700914046,2474.0717922554677,-229.0,301.0,-239.0,1254.5,892.0,62.53488372093023,32767.0,1514.2451801493496,-2373.1176470588234,-3222.3023255813955,-3740.732558139535,-3257.458823529412,1983.0,2045.163859715929,2603.0611610031756,1039.0,2586.404165523334,-5382.2,-1594.0,2800.780345932035,2396.541621626056,2127.6185191763675,2706.5363599514635,-3079.894117647059,-3240.639534883721,25738.756981746155,408.0,-98.0,565.2093023255813
1666,9,1,1,0,5,-97.0,12.0,461.0,-9.0,135.0,-116.0,-90.0,2391.9543040416634,275.5,2401.518526917479,2586.706816987456,2270.5379411249755,-159.78048780487805,-157.0,-386.5243902439024,75.5,200.5,3045.053480871598,-27.0,-304.0,317.5,3082.818805826866,-3430.560975609756,1832.0863621645967,1721.3871990070722,-3312.3536585365855,318.0,579.0,-4010.9268292682927,32767.0,156.0,139.26829268292684,113.5,2450.924034278194,-12140.0,32767.0,-4639.414634146341,2902.267810178587,32767.0,1656.9210149706228,2817.248674714648,-97.0,-278.0,552.5,-5197.963414634146,-14275.0,80.32926829268293,32767.0,2561.722788477117,-3156.1951219512193,-3502.8536585365855,-3168.2195121951218,-2901.256097560976,1776.0,2217.078828275,2730.692814338877,999.0,2002.6639590251057,28.92682926829268,-2150.5,2023.829268439653,2354.760317376336,2940.2074516207745,2431.370266810622,-2451.268292682927,-3237.939024390244,21339.027471839767,1079.0,1017.0,-194.08536585365857
1667,9,1,1,0,5,-335.0,512.0,268.0,-98.0,384.0,272.0,334.0,2856.1002841658706,-227.0,1999.082963516284,2802.3937219450827,2972.4394745664385,-43.89156626506024,98.0,-371.7469879518072,216.0,-436.0,2734.007035421518,252.0,373.0,30.0,3473.592048814186,-2818.8571428571427,2468.113488338714,3101.4253703602258,-3514.0361445783133,2.0,-124.0,-1386.4819277108434,32767.0,-17.0,-684.1325301204819,520.0,2620.8013712510087,6283.0,32767.0,-6428.493975903614,2498.826938894979,32767.0,2626.2699914945356,3007.6447609839265,132.0,36.0,187.0,-2130.3012048192772,-15932.0,90.55421686746988,32767.0,2115.125076816779,-2765.855421686747,-3106.3132530120483,-3535.0843373493976,-3416.4578313253014,1671.0,2244.962117817788,2147.4321249601317,1686.0,2211.931818801446,-557.710843373494,-2114.0,2129.9534414279115,3430.0083943243817,2940.0862325814937,2714.064871903608,-3699.204819277109,-3476.060240963855,21204.506558633304,-513.0,688.0,371.2289156626506
1668,10,1,1,0,5,549.0,572.0,32.0,9.5,-59.0,458.0,334.0,1653.8145548384384,202.0,2390.0410059235705,1820.6520976952145,2219.829065917369,206.00980392156865,541.0,139.76470588235293,551.0,-26.5,1812.5489395612187,181.0,460.0,594.5,2025.986387247218,-2779.368932038835,2246.940732860871,1487.0062606084791,-2847.892156862745,-59.5,-21.0,-3553.705882352941,32767.0,-7.0,-370.22549019607845,-319.5,2378.624350289163,-16119.5,32767.0,374.078431372549,1938.8581976840503,32767.0,1861.1802377402528,2394.1786621910055,289.0,741.0,702.0,3312.529411764706,-11981.0,480.9313725490196,30780.0,1925.680176947088,-1516.7549019607843,-2651.6470588235293,-3313.078431372549,-2965.578431372549,1662.0,1715.9315283530857,1784.8331027389745,1357.0,2043.0756154611895,-2897.372549019608,-659.0,2416.148398072253,2799.991073765774,2160.7461977528556,2011.7575551462944,-2878.401960784314,-3526.343137254902,17988.210390942724,190.0,-352.0,477.1764705882353
1669,10,1,1,0,5,1176.0,201.0,279.0,831.5,514.5,138.0,153.0,1551.7971025556142,593.5,1572.6129017793844,2098.04020638309,1977.9235317878197,-170.5050505050505,281.0,643.68,323.0,229.0,1614.3470723174742,303.0,-94.0,-72.0,1591.1830987978726,-2382.53,1957.361081671035,2597.31176750116,-2385.81,954.0,826.0,-1624.0,30672.0,506.0,206.83,118.0,2262.9058250811963,-5319.0,32767.0,-471.56,1874.1852552462772,32767.0,1831.4549810191895,1777.9228578887228,229.0,-865.0,231.0,-5080.777777777777,-3907.5,582.3131313131313,32767.0,2325.5950226921395,-1481.111111111111,-2762.4848484848485,-2486.92,-2705.060606060606,1786.0,1910.0483212735744,2074.280047245309,2270.0,1820.922097839264,-6221.989898989899,-768.0,1208.2268020125694,2200.07509335477,2299.5226830583774,1946.8686627248385,-3502.1111111111113,-2850.01,27128.197137036215,-142.0,2572.0,157.86
1670,10,1,1,0,5,312.5,257.0,501.0,376.0,520.5,497.0,190.5,1084.8820093313918,613.0,1410.5511885827627,2022.4607007546297,1404.5171624945383,89.97321428571429,538.5,75.11607142857143,341.0,270.0,1688.34953937028,672.0,-572.0,169.5,1287.1206739791596,-2666.151785714286,1410.1530917125242,1669.1468681749564,-2249.3839285714284,55.0,124.0,998.2252252252252,32767.0,428.0,499.19642857142856,509.5,2091.122146797849,-5542.5,32767.0,-7361.875,1711.4676737042294,32767.0,1686.5686736282512,1517.4556258735918,334.0,49.0,260.0,529.6696428571429,-3837.0,641.375,32767.0,1971.575283425486,-1768.4684684684685,-2484.1339285714284,-3161.027027027027,-2980.6875,949.0,1749.366559723604,1477.4363926390515,1132.0,1812.0843393016637,-73.67857142857143,-501.0,1429.6398390628274,2077.866182440559,1785.6131996388494,1847.114462876309,-2806.0625,-2165.2321428571427,23654.24737599286,879.0,312.0,61.75
1671,10,1,1,0,5,906.0,625.0,-200.5,193.0,337.0,100.5,381.0,1266.7461272128462,375.0,1758.9017273686825,1298.2824960101584,1773.8088211381892,673.3168316831683,1066.0,621.5346534653465,369.0,501.0,1228.4642175060594,-158.0,-1081.0,284.0,1364.605485251827,-2551.3039215686276,1846.280058756884,1805.3184404161873,-2226.3564356435645,591.0,644.5,-5049.892156862745,32767.0,600.0,161.54455445544554,-133.0,1173.2425329710964,-15762.0,32767.0,-2077.9607843137255,2015.14527835907,30678.0,1242.8784963347337,1662.2127081050048,-174.0,1052.0,56.0,-2779.4455445544554,-9194.0,218.69306930693068,32767.0,1406.738069603199,-2483.7227722772277,-2793.267326732673,-2599.3333333333335,-3014.019801980198,1289.0,1791.7162214117427,1731.79992718361,1300.0,1995.642994985565,-1348.862745098039,-1142.0,1850.2151627886096,1914.0383611506024,1622.2752464072576,1188.398563695603,-2563.029702970297,-2232.970588235294,18130.407782398153,-217.0,-152.0,590.1666666666666
1672,10,1,1,0,5,517.5,433.0,307.5,74.0,-185.0,575.0,620.0,2202.2021355584616,453.0,1294.4533385541415,1510.8383445504985,1956.1563805378917,187.97029702970295,795.0,6.237623762376238,598.0,30.0,1527.2386143241208,605.0,-578.0,466.0,2107.3510291274943,-2804.205882352941,1652.4413868595084,1289.412885637519,-2675.4059405940593,137.0,-11.5,-4964.5,32767.0,-283.0,230.3235294117647,470.0,1536.897223174188,-7131.0,32767.0,-4630.702970297029,1474.7308434695212,32767.0,1769.5776218933972,1720.432397950599,512.0,-507.0,622.5,-24.08910891089109,-15027.5,421.74257425742576,32767.0,1429.2028997089317,-1668.217821782178,-2578.4653465346537,-2320.9117647058824,-2853.6039603960394,483.0,1851.6089857987183,1726.6324896566175,526.0,1744.5766150355364,-2860.90099009901,-652.0,1417.8348532917028,1923.7723609090192,1822.4484232123252,1892.6227287686315,-2778.920792079208,-2604.168316831683,19855.614385622182,-322.0,740.0,104.25742574257426
1673,10,1,1,0,5,39.5,210.0,722.0,268.5,79.5,240.0,26.0,1878.632026433707,52.0,1821.18764422867,2408.490245031511,2151.72404480318,441.32978723404256,395.0,268.22340425531917,220.0,366.5,1866.8755356828424,382.0,-449.0,725.5,1815.9964447569416,-2258.8936170212764,1717.985519312569,2441.9447045141983,-2691.3829787234044,-178.5,-282.0,1847.6808510638296,32767.0,-64.0,602.3829787234042,449.0,1948.1336320327543,3185.0,32767.0,-1370.627659574468,1972.981046465038,32767.0,2113.1731899534147,1923.008622462282,584.0,-454.0,99.0,761.7127659574468,-3137.0,458.3510638297872,32767.0,2145.145856251913,-1389.978494623656,-3361.8829787234044,-3144.7978723404253,-3335.7741935483873,1137.0,1793.5366385220964,1812.5180697808305,2198.0,1361.783333516122,-1441.462365591398,-1132.0,1643.799705865243,2013.8970565694344,1905.5285618847183,1977.2012509558424,-2954.709677419354,-2775.978723404255,22661.096491828765,-875.0,-46.0,140.18085106382978
1674,10,1,1,0,5,778.0,499.0,75.0,281.0,-82.0,602.0,503.0,1435.0093392194012,199.0,1936.9437333605135,2358.6395257670397,1852.6151630595768,398.8901098901099,890.0,433.68131868131866,492.0,5.0,1921.627276347888,188.0,180.0,323.0,1817.172848734671,-3293.532608695652,2173.3801925612793,1761.6014260065183,-2688.395604395605,706.0,438.0,-85.63736263736264,32767.0,-134.0,221.27472527472528,524.0,2127.499539096073,-6136.0,32767.0,-3596.1758241758243,2211.0551883679736,32767.0,2048.2514976931416,2678.249010654553,544.0,345.0,372.0,-5666.9010989010985,-6675.0,768.8131868131868,32767.0,2051.8694485833416,-2011.3516483516485,-2581.1758241758243,-3240.3076923076924,-3184.263736263736,2126.0,1886.2391752001267,2386.5361073058293,1301.0,1626.1376463045488,-2071.6593406593406,-1204.0,2752.9005308820742,1986.6923353184657,1826.1282841255495,2061.262703387251,-2775.8571428571427,-3107.846153846154,22855.87012577151,509.0,-536.0,166.8021978021978
1675,10,1,1,0,5,138.5,441.0,562.0,-220.5,283.0,329.0,379.0,1922.8475632958448,87.0,1475.5938614505744,1530.4323096577791,1956.3777153661213,309.76404494382024,558.0,-110.14606741573034,525.0,323.0,2108.7320479085392,299.0,-510.0,276.0,2005.7134798021923,-2753.811111111111,1707.2605953875525,1449.2320157327536,-2449.4606741573034,-408.0,176.5,-2878.288888888889,32767.0,184.0,193.61111111111111,211.0,1719.637921184944,-13735.0,32767.0,-7899.370786516853,2498.135064180684,32767.0,1521.7373600113908,2063.9371548008194,441.0,-590.0,831.0,-9464.202247191011,-1576.0,-118.24719101123596,32767.0,1742.8408007649489,-1117.2696629213483,-3315.85393258427,-2849.4777777777776,-3194.9438202247193,1260.0,1677.005230571967,1580.1020716231865,2021.0,1457.58787577425,-5456.359550561798,-465.0,1093.5454274139472,2129.9931144906964,1806.038839522116,1188.922134302395,-3524.516853932584,-2345.6629213483147,21795.48954450082,-468.0,102.0,388.7865168539326
1676,10,1,1,0,5,-120.0,-111.0,125.0,284.0,488.0,-52.0,53.0,1980.917898153373,537.0,1114.246329335517,1811.9704371477285,1686.8180038968967,192.30526315789473,81.0,388.02127659574467,-447.0,575.0,1441.2919954216363,-65.0,-206.0,-80.0,2109.565813620058,-3014.3263157894735,1963.9154703421332,1274.276863651563,-3118.8105263157895,432.5,525.0,-1303.8085106382978,32767.0,474.0,103.30526315789474,89.0,2193.2479712310665,-8131.5,32767.0,-4811.726315789474,2104.6371378708645,32767.0,1513.9857453853112,2083.9096649387593,23.0,-58.0,227.0,-2875.0526315789475,-14128.0,197.25263157894736,31944.0,2309.831217587037,-2179.7872340425533,-2950.4,-3138.6702127659573,-2847.547368421053,1239.0,1711.954244157192,1988.9720566471349,951.0,1860.235794901168,-8063.3263157894735,-1386.5,2536.5460619138235,2433.0943488406097,1531.5166991871804,1541.530332201398,-3275.872340425532,-2461.5263157894738,22423.575735286333,-442.0,-316.0,739.7789473684211
1677,10,1,1,0,5,610.0,396.0,367.0,33.0,12.0,369.0,293.0,2100.875795583536,33.0,1456.3115798566323,1853.578184808448,1589.2568881295335,257.28735632183907,591.0,66.60919540229885,259.0,-179.0,1863.0796659624668,710.0,-533.0,439.0,2041.188471844972,-1801.7816091954023,1764.8829154119433,1784.7523917196402,-2623.2183908045977,-46.0,37.0,1897.4022988505749,32767.0,65.0,250.73563218390805,715.0,2232.673740956778,-20039.0,32767.0,-3802.850574712644,2356.614919872456,32767.0,2040.6946479864444,2489.1478713897404,343.0,-726.0,1253.0,-1624.9310344827586,-17447.0,988.0344827586208,32767.0,1598.2716465120664,-2031.093023255814,-2917.4597701149423,-3070.67816091954,-3442.5172413793102,1120.0,2242.796695786004,2418.8556893875884,1834.0,1808.6734710639832,-1713.2298850574712,-1816.5,1606.9117953497282,1774.1568530727657,2146.806139441451,2219.811446431673,-2879.735632183908,-3530.310344827586,18897.601660283977,-418.0,-152.0,-39.298850574712645
1678,10,1,1,0,5,368.0,119.0,79.5,627.5,170.5,179.5,-145.0,1544.8058749052802,621.0,1870.3723865185095,1846.2815740352169,1568.4646370406504,257.4418604651163,407.0,263.0,527.0,472.0,1446.662949536597,114.0,-152.0,76.0,1871.4094303270344,-3007.5581395348836,2289.4791868749508,1270.078978148813,-3397.423529411765,602.0,821.0,-815.1744186046511,32767.0,720.0,722.7093023255813,71.0,2123.995645868376,-18069.0,32767.0,-6263.476744186047,1887.4062951894075,32767.0,1360.3473753960384,2438.617852699253,-147.5,-132.0,146.5,-3477.329411764706,-14940.0,322.9767441860465,32767.0,2560.3242070144825,-2487.176470588235,-2814.9883720930234,-3408.0232558139537,-3204.5581395348836,936.0,1564.824819716694,1660.5186174483963,949.0,2608.8432875702492,-1933.341176470588,-769.0,1639.3649621661234,1598.3260625640494,2047.0783344585057,2267.823481183309,-2569.0941176470587,-3007.5348837209303,23218.943215753425,146.0,-835.0,818.7674418604652
1679,10,1,1,0,5,310.0,132.0,458.5,-230.5,-190.0,478.0,596.5,2334.716227397705,-128.0,1448.3006370944047,2386.5945858624177,2099.9650296240825,245.95454545454547,1031.0,326.2413793103448,99.0,-237.0,2195.9417569454554,215.5,-442.0,415.5,2045.728601558502,-2877.75,1800.881920808214,1716.881820364205,-2855.9886363636365,395.0,645.0,-3113.4827586206898,32767.0,-159.0,-400.95454545454544,454.0,2165.3627013090377,-2024.0,32767.0,-2495.0795454545455,2271.6506090658886,32767.0,1504.5709746187747,2053.2452335671783,468.5,-151.0,809.0,-2791.5795454545455,-17941.0,94.76136363636364,32767.0,1828.4535558396344,-1528.4827586206898,-3057.318181818182,-2886.9655172413795,-3361.681818181818,851.0,1299.0599433532277,1850.877330365175,1295.0,2014.867510845398,-729.5681818181819,-821.0,1633.393700516942,2381.697076612998,2325.466798175438,1766.774413552354,-3306.919540229885,-2854.784090909091,22821.841293680965,-469.0,-24.0,236.1931818181818
1680,10,1,1,0,5,322.5,661.0,287.5,-174.0,594.5,232.0,742.0,2420.0397199413383,122.5,2300.8832389417935,1494.984287494946,1809.715923522205,112.16666666666669,-103.0,663.2395833333334,217.0,433.0,2442.3158067702875,188.0,-499.0,73.0,2747.024768622788,-2290.546391752577,1426.698594512302,1782.0467042586165,-3056.0625,315.5,408.0,-6681.958333333333,32767.0,276.5,9.556701030927837,887.0,1826.825747235868,-11612.0,32767.0,-6170.010416666667,2135.205108117869,32767.0,2007.774919530489,2025.3786715326005,21.0,275.0,300.0,-6986.114583333333,-16635.5,60.84375,32767.0,1498.2066316108082,-2524.0729166666665,-2751.9791666666665,-2784.7395833333335,-3320.2708333333335,1094.0,1698.8795564392803,1569.0167954572964,1181.0,1465.8579582316077,-1545.9270833333333,-1253.0,1840.9911612011233,2214.593237448959,2030.1361369068331,1634.6856726184055,-3014.5729166666665,-2554.5416666666665,23110.714948409735,195.0,212.0,-92.21875
1681,10,1,1,0,5,120.0,432.5,356.5,345.5,-99.0,448.0,854.0,2400.3601291125265,129.0,1888.2139064896744,2174.682125753684,1606.5388360528457,527.2619047619048,601.5,-208.66666666666663,299.5,16.5,2310.130814561264,-99.5,-453.0,763.5,2248.839419373243,-2734.294117647059,1860.631748426484,2142.4657416354717,-3161.8333333333335,-298.0,-122.0,263.4642857142857,32767.0,-125.0,577.0,480.0,2335.265783689412,1919.5,32767.0,-4921.833333333333,2392.7444951866532,32767.0,1896.3373141511377,1974.9464551981284,531.5,-504.0,534.0,-1297.4166666666667,-11861.5,-156.9404761904762,32767.0,1879.8622553433609,-1313.071428571429,-2837.4166666666665,-2919.154761904762,-3493.0476190476193,1906.0,2526.4984079186393,2370.0003293722325,2395.0,1368.9348472704712,2833.595238095238,-705.0,1685.84538516983,2497.5829236969553,2029.511799980109,2164.1643587958115,-3486.75,-2960.7619047619046,21639.572951302416,-526.0,-565.0,324.0
1682,10,1,1,0,5,-108.0,41.0,68.0,135.5,104.5,149.0,387.0,2526.4271132385434,210.0,2100.7206552639313,1786.742135967083,2136.974830997426,720.1358024691358,-30.0,368.2439024390244,9.0,299.0,1371.403095330116,492.0,-400.0,886.0,2746.937398221909,-3109.5853658536585,1906.7079060964893,1786.2769123555606,-3609.4024390243903,583.0,342.5,-3747.829268292683,32767.0,236.0,54.84146341463415,104.0,2341.7308785153273,-9803.0,32767.0,-6698.682926829269,2153.220902188132,32767.0,2173.8914936593865,2308.530691712825,208.0,-409.0,-396.0,-7735.580246913581,-20038.0,693.716049382716,32767.0,1685.0096099012412,-1704.888888888889,-2693.765432098766,-3240.890243902439,-2924.777777777778,1286.0,2131.1261471616367,2175.191188989042,2580.0,1695.2208672476029,-4013.456790123457,-653.0,2169.859564111995,2477.724503100761,2573.8550390506457,2293.4176831193436,-2510.938271604938,-3025.1951219512193,22161.77994782526,-497.0,710.0,293.0243902439024
1683,10,1,1,0,5,289.0,346.0,114.0,268.0,254.0,393.5,41.0,1693.8329796898204,223.0,1888.8039267342283,1657.9394281852492,1840.7677611847955,859.7283950617284,31.0,336.0,313.5,107.0,1597.8227993794353,100.0,-452.0,260.0,2408.159233474023,-3271.8658536585367,2380.373732054154,1841.4064576880437,-3674.0864197530864,776.0,231.5,-1969.7926829268292,32767.0,975.0,237.5487804878049,490.0,1773.5984937779845,-18896.0,32767.0,-1860.0493827160496,1836.4901105725448,32767.0,1446.8552682810184,2369.855817100051,698.5,233.0,122.5,-1170.074074074074,-2534.0,411.95061728395063,32767.0,1727.9367148877045,-2280.074074074074,-2777.7283950617284,-3515.182926829268,-2817.135802469136,2165.0,1907.8874970417496,2258.0937691130275,706.0,2800.984457273681,236.40740740740745,-1163.0,2572.829973679646,2308.871126855788,2315.995534594738,1860.70158514607,-2523.5243902439024,-3240.864197530864,24178.2774086057,394.0,-164.0,-3.728395061728395
1684,10,1,1,0,5,120.0,-270.0,377.0,297.0,-134.0,-347.0,-86.0,1459.0815471981327,255.0,2386.911436844394,1723.239038046212,1986.9541395800295,-561.3037974683544,187.0,870.1282051282051,-337.0,-119.0,2561.2605663680374,-28.0,340.0,-439.0,2171.1154558921867,-2894.9367088607596,1506.07349389443,1660.5927709421428,-2598.5641025641025,1059.5,451.0,-8569.443037974683,32767.0,44.0,110.75949367088609,453.5,2664.8626321306383,-10943.5,32767.0,2981.9367088607596,2162.8276436459773,32767.0,1906.0069780103963,2034.4611936189915,428.0,633.0,-48.0,-1331.1410256410256,-4417.0,-69.44303797468355,32767.0,2432.065619529186,-1552.076923076923,-3703.721518987342,-2535.253164556962,-2881.1392405063293,2133.0,1727.9428675691706,2576.981525807354,2744.0,2255.1147999266304,33.82051282051282,-971.5,2199.291596555222,2184.5791323683457,2997.968328715962,2263.8457786124595,-3064.8333333333335,-3809.4050632911394,21674.544735150623,865.0,348.0,431.26582278481015
